Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
China,Super League,2020,08/09/2020,13:00,Dalian Pro,Jiangsu Suning,1,1,D,3.2,3.6,2.23,3.5,3.75,2.29,3.09,3.49,2.16
China,Super League,2020,09/09/2020,11:00,Guangzhou Evergrande,Shenzhen,2,0,H,1.51,4.89,5.6,1.54,5.35,6.05,1.48,4.76,5.41
China,Super League,2020,09/09/2020,13:00,Shanghai Shenhua,Shandong Luneng,1,1,D,4.83,3.88,1.73,5.15,4.15,1.79,4.73,3.79,1.67
China,Super League,2020,10/09/2020,11:00,Beijing Guoan,Tianjin Jinmen Tiger,2,0,H,1.24,6.63,11.44,1.25,7.8,16,1.21,6.63,10.51
China,Super League,2020,10/09/2020,13:00,Shanghai SIPG,Qingdao FC,2,1,H,1.35,5.09,9.39,1.37,5.7,10.25,1.33,4.98,8.25
China,Super League,2020,11/09/2020,11:00,Chongqing Liangjiang Athletic,Hebei,3,1,H,3.46,3.86,2.03,3.65,4.25,2.08,3.3,3.77,1.98
China,Super League,2020,11/09/2020,13:00,Shijiazhuang,Wuhan FC,1,0,H,3.06,3.57,2.31,3.25,3.75,2.54,2.94,3.4,2.28
China,Super League,2020,13/09/2020,11:00,Jiangsu Suning,Guangzhou R&F,3,3,D,1.63,4.1,5.51,1.64,4.6,6,1.58,4.12,5.12
China,Super League,2020,13/09/2020,13:00,Shandong Luneng,Guangzhou Evergrande,1,2,A,3.17,3.8,2.2,3.44,3.8,2.3,3.02,3.53,2.18
China,Super League,2020,14/09/2020,11:00,Henan Songshan Longmen,Shenzhen,1,3,A,5.37,4.39,1.6,6.25,4.39,1.65,5.17,4.05,1.59
China,Super League,2020,14/09/2020,13:00,Dalian Pro,Shanghai Shenhua,1,1,D,1.97,3.66,3.93,2.02,3.88,4.2,1.9,3.58,3.75
China,Super League,2020,15/09/2020,11:00,Wuhan FC,Shanghai SIPG,1,2,A,5.59,4.31,1.6,6.1,4.45,1.68,5.4,4.1,1.56
China,Super League,2020,15/09/2020,13:00,Hebei,Beijing Guoan,3,3,D,5.11,4.65,1.6,5.25,4.75,1.68,4.73,4.44,1.58
China,Super League,2020,16/09/2020,11:00,Qingdao FC,Chongqing Liangjiang Athletic,0,3,A,4.33,3.91,1.82,4.42,4.15,1.92,4.06,3.68,1.8
China,Super League,2020,16/09/2020,13:00,Tianjin Jinmen Tiger,Shijiazhuang,1,1,D,3.75,3.88,1.96,4.45,3.88,2.01,3.72,3.67,1.89
China,Super League,2020,21/09/2020,08:30,Guangzhou Evergrande,Henan Songshan Longmen,2,1,H,1.28,6.26,10.27,1.29,7.4,17,1.23,6.18,10.55
China,Super League,2020,21/09/2020,11:00,Shenzhen,Shandong Luneng,1,2,A,3.59,3.57,2.1,3.86,3.75,2.1,3.53,3.49,2
China,Super League,2020,21/09/2020,12:35,Shanghai Shenhua,Jiangsu Suning,0,0,D,5.12,4.28,1.65,5.5,4.3,1.75,4.69,3.95,1.66
China,Super League,2020,21/09/2020,13:00,Guangzhou R&F,Dalian Pro,1,0,H,3.82,4.35,1.84,3.86,4.55,1.91,3.61,4.18,1.81
China,Super League,2020,22/09/2020,08:30,Beijing Guoan,Qingdao FC,5,1,H,1.21,7.17,14.34,1.22,7.9,18.25,1.2,6.67,12.13
China,Super League,2020,22/09/2020,11:00,Tianjin Jinmen Tiger,Hebei,0,1,A,4.06,3.85,1.88,4.14,4.1,1.94,3.75,3.77,1.85
China,Super League,2020,22/09/2020,12:35,Chongqing Liangjiang Athletic,Wuhan FC,1,0,H,2.21,3.55,3.35,2.46,3.72,3.42,2.18,3.4,3.14
China,Super League,2020,22/09/2020,13:00,Shijiazhuang,Shanghai SIPG,0,1,A,7.77,4.76,1.43,9.3,5,1.45,7.29,4.7,1.39
China,Super League,2020,24/09/2020,08:30,Henan Songshan Longmen,Shandong Luneng,0,2,A,10.01,5.01,1.35,10.25,5.7,1.38,8.9,4.92,1.33
China,Super League,2020,24/09/2020,11:00,Jiangsu Suning,Guangzhou Evergrande,2,1,H,2.65,3.37,2.79,2.88,3.48,2.79,2.67,3.25,2.57
China,Super League,2020,24/09/2020,13:00,Dalian Pro,Shenzhen,1,3,A,2.52,3.65,2.76,2.96,3.75,2.76,2.69,3.54,2.41
China,Super League,2020,24/09/2020,13:00,Guangzhou R&F,Shanghai Shenhua,0,2,A,3.12,3.68,2.27,3.16,3.68,2.44,2.92,3.43,2.28
China,Super League,2020,25/09/2020,08:30,Qingdao FC,Tianjin Jinmen Tiger,3,0,H,3.61,3.66,2.07,4,3.76,2.07,3.55,3.49,1.98
China,Super League,2020,25/09/2020,13:00,Shanghai SIPG,Beijing Guoan,1,0,H,2.22,3.89,3.07,2.25,4,3.24,2.14,3.66,3.01
China,Super League,2020,25/09/2020,13:00,Shijiazhuang,Chongqing Liangjiang Athletic,1,4,A,4.89,4.05,1.71,5,4.2,1.8,4.64,3.81,1.68
China,Super League,2020,25/09/2020,13:00,Wuhan FC,Hebei,0,2,A,3.39,3.77,2.11,3.55,3.88,2.16,3.28,3.57,2.05
China,Super League,2020,27/09/2020,08:30,Shandong Luneng,Guangzhou R&F,0,0,D,1.13,9.28,22.77,1.29,10.25,26,1.12,8.44,19.17
China,Super League,2020,27/09/2020,08:30,Shanghai Shenhua,Henan Songshan Longmen,2,0,H,1.36,5.37,8.47,1.38,5.37,9.5,1.34,4.99,7.98
China,Super League,2020,27/09/2020,08:30,Shenzhen,Jiangsu Suning,0,1,A,3.47,3.87,2.05,4.2,4,2.05,3.48,3.7,1.94
China,Super League,2020,27/09/2020,13:00,Guangzhou Evergrande,Dalian Pro,1,0,H,1.37,5.69,7.56,1.55,5.69,8.5,1.35,5.18,7.16
China,Super League,2020,28/09/2020,08:30,Beijing Guoan,Shijiazhuang,4,0,H,1.24,6.3,13.93,1.44,7.1,14.5,1.21,6.19,11.94
China,Super League,2020,28/09/2020,08:30,Tianjin Jinmen Tiger,Wuhan FC,0,0,D,3.91,3.71,1.96,4.33,3.71,2.03,3.76,3.5,1.92
China,Super League,2020,28/09/2020,13:00,Chongqing Liangjiang Athletic,Shanghai SIPG,1,0,H,2.46,3.59,2.78,2.79,3.7,2.87,2.46,3.4,2.68
China,Super League,2020,28/09/2020,13:00,Hebei,Qingdao FC,3,1,H,1.23,6.21,13.64,1.24,6.94,15.5,1.21,6.18,12.22
China,Super League,2020,16/10/2020,08:30,Tianjin Jinmen Tiger,Shenzhen,2,0,H,3.36,3.57,2.19,3.54,3.75,2.19,3.33,3.46,2.06
China,Super League,2020,16/10/2020,12:35,Hebei,Guangzhou Evergrande,1,3,A,6.91,4.82,1.46,9,5.35,1.48,6.9,4.81,1.39
China,Super League,2020,17/10/2020,08:30,Dalian Pro,Shijiazhuang,1,2,A,1.85,3.75,4.4,1.95,3.75,4.5,1.86,3.5,4.01
China,Super League,2020,17/10/2020,08:30,Shandong Luneng,Beijing Guoan,2,2,D,3.02,3.53,2.39,3.1,3.75,2.43,2.87,3.45,2.31
China,Super League,2020,18/10/2020,08:30,Henan Songshan Longmen,Wuhan FC,1,0,H,3.33,3.09,2.44,3.55,3.17,2.47,3.31,2.98,2.3
China,Super League,2020,18/10/2020,12:35,Shanghai Shenhua,Shanghai SIPG,0,0,D,6.98,3.91,1.56,7.12,4.45,1.6,6.12,3.9,1.53
China,Super League,2020,19/10/2020,08:30,Qingdao FC,Guangzhou R&F,0,0,D,3.02,3.43,2.44,3.3,3.5,2.51,2.97,3.31,2.3
China,Super League,2020,19/10/2020,12:35,Chongqing Liangjiang Athletic,Jiangsu Suning,1,1,D,3.98,3.4,2.04,4.25,3.75,2.07,3.86,3.34,1.95
China,Super League,2020,21/10/2020,08:30,Shenzhen,Tianjin Jinmen Tiger,1,1,D,1.68,4.11,4.98,1.7,4.25,5.67,1.63,3.94,4.87
China,Super League,2020,21/10/2020,12:35,Guangzhou Evergrande,Hebei,5,0,H,1.4,5.71,6.79,1.44,5.71,7.8,1.38,5.1,6.69
China,Super League,2020,22/10/2020,08:30,Shijiazhuang,Dalian Pro,0,2,A,3.92,4.02,1.88,4.5,4.07,1.88,3.95,3.75,1.81
China,Super League,2020,22/10/2020,12:35,Beijing Guoan,Shandong Luneng,2,1,H,1.96,3.7,3.93,1.99,3.98,4.03,1.89,3.68,3.69
China,Super League,2020,23/10/2020,08:30,Wuhan FC,Henan Songshan Longmen,1,1,D,2.36,3.15,3.42,2.38,3.28,3.5,2.26,2.99,3.34
China,Super League,2020,23/10/2020,12:35,Shanghai SIPG,Shanghai Shenhua,1,1,D,1.43,4.6,8.08,1.44,5.3,9.3,1.38,4.56,7.71
China,Super League,2020,24/10/2020,08:30,Guangzhou R&F,Qingdao FC,2,1,H,2.29,3.27,3.43,2.35,3.27,3.54,2.23,3.13,3.29
China,Super League,2020,24/10/2020,12:35,Jiangsu Suning,Chongqing Liangjiang Athletic,1,0,H,1.95,3.42,4.33,1.99,3.5,4.65,1.9,3.33,4.08
China,Super League,2020,26/10/2020,07:30,Dalian Pro,Tianjin Jinmen Tiger,0,2,A,1.67,3.85,5.58,1.73,3.94,5.58,1.66,3.71,4.97
China,Super League,2020,26/10/2020,11:35,Hebei,Shandong Luneng,2,2,D,3.21,3.84,2.16,3.3,3.86,2.16,3.15,3.68,2.06
China,Super League,2020,27/10/2020,07:30,Guangzhou R&F,Henan Songshan Longmen,1,2,A,4.02,3.57,1.98,5.26,3.99,1.99,4.25,3.59,1.8
China,Super League,2020,27/10/2020,11:35,Shanghai Shenhua,Chongqing Liangjiang Athletic,3,1,H,1.58,4.27,5.78,1.6,4.36,5.91,1.56,4.02,5.42
China,Super League,2020,28/10/2020,07:30,Shenzhen,Shijiazhuang,1,0,H,1.7,3.79,5.37,1.73,4,5.5,1.66,3.68,5.11
China,Super League,2020,28/10/2020,11:35,Beijing Guoan,Guangzhou Evergrande,0,0,D,2.77,3.8,2.44,2.87,4.01,2.51,2.66,3.68,2.36
China,Super League,2020,29/10/2020,07:30,Wuhan FC,Qingdao FC,2,1,H,2.36,3.06,3.53,2.43,3.12,4.06,2.26,2.97,3.44
China,Super League,2020,29/10/2020,11:35,Jiangsu Suning,Shanghai SIPG,1,1,D,3.25,3.22,2.41,3.45,3.4,2.41,3.22,3.15,2.25
China,Super League,2020,31/10/2020,07:30,Tianjin Jinmen Tiger,Dalian Pro,1,2,A,5.01,3.84,1.74,5.35,4.1,1.79,4.63,3.8,1.69
China,Super League,2020,31/10/2020,11:35,Shandong Luneng,Hebei,2,2,D,1.88,3.95,3.96,1.93,4.23,4,1.83,3.89,3.74
China,Super League,2020,01/11/2020,07:30,Henan Songshan Longmen,Guangzhou R&F,3,2,H,2.94,3.97,2.27,3.4,3.97,2.3,3.11,3.5,2.15
China,Super League,2020,01/11/2020,11:35,Chongqing Liangjiang Athletic,Shanghai Shenhua,2,0,H,1.72,3.94,4.97,1.72,4.18,5.25,1.64,3.9,4.85
China,Super League,2020,02/11/2020,07:30,Qingdao FC,Wuhan FC,2,1,H,3.13,3.27,2.45,3.15,3.28,2.73,3.02,3.07,2.41
China,Super League,2020,02/11/2020,07:30,Shanghai SIPG,Jiangsu Suning,1,1,D,2.86,3.04,2.81,2.95,3.35,2.9,2.73,2.99,2.7
China,Super League,2020,02/11/2020,07:30,Shijiazhuang,Shenzhen,2,2,D,3.89,3.64,1.99,3.89,3.76,2.05,3.69,3.54,1.93
China,Super League,2020,02/11/2020,11:35,Guangzhou Evergrande,Beijing Guoan,3,1,H,2.16,3.71,3.31,2.26,3.82,3.38,2.13,3.54,3.14
China,Super League,2020,06/11/2020,07:30,Chongqing Liangjiang Athletic,Shandong Luneng,4,3,H,3.54,3.98,2,3.54,3.98,2.17,3.31,3.73,1.99
China,Super League,2020,06/11/2020,07:30,Guangzhou R&F,Dalian Pro,0,3,A,3.34,3.56,2.15,4.35,3.76,2.17,3.3,3.49,2.08
China,Super League,2020,06/11/2020,07:30,Henan Songshan Longmen,Tianjin Jinmen Tiger,0,0,D,2.01,3.7,3.76,2.2,3.75,3.77,2,3.52,3.48
China,Super League,2020,06/11/2020,07:30,Qingdao FC,Shenzhen,0,2,A,9.41,4.64,1.4,9.5,5.1,1.41,8.35,4.71,1.35
China,Super League,2020,06/11/2020,07:30,Shanghai Shenhua,Hebei,4,1,H,8.79,4.92,1.39,10.26,5.97,1.41,7.74,4.99,1.35
China,Super League,2020,07/11/2020,07:30,Wuhan FC,Shijiazhuang,0,0,D,2.31,3.18,3.51,2.4,3.23,3.59,2.27,3.01,3.33
China,Super League,2020,07/11/2020,11:35,Shanghai SIPG,Beijing Guoan,1,2,A,3.23,3.4,2.33,3.27,3.53,2.42,2.97,3.32,2.3
China,Super League,2020,08/11/2020,11:35,Jiangsu Suning,Guangzhou Evergrande,0,0,D,3.97,3.32,2.08,4.1,3.52,2.11,3.84,3.22,2
China,Super League,2020,10/11/2020,07:30,Dalian Pro,Guangzhou R&F,0,3,A,3.49,4.08,1.99,3.8,4.2,1.99,3.5,3.84,1.9
China,Super League,2020,10/11/2020,07:30,Hebei,Shanghai Shenhua,0,1,A,2.95,3.84,2.31,2.95,3.84,2.58,2.77,3.58,2.31
China,Super League,2020,10/11/2020,07:30,Shandong Luneng,Chongqing Liangjiang Athletic,2,1,H,1.68,5.2,4.04,1.71,5.2,4.75,1.63,4.56,4.19
China,Super League,2020,10/11/2020,07:30,Shenzhen,Qingdao FC,2,1,H,1.49,5.15,5.82,1.5,5.28,6.2,1.45,4.77,5.77
China,Super League,2020,10/11/2020,07:30,Tianjin Jinmen Tiger,Henan Songshan Longmen,0,0,D,3.46,3.39,2.22,3.49,3.44,2.38,3.24,3.24,2.2
China,Super League,2020,11/11/2020,07:30,Shijiazhuang,Wuhan FC,1,2,A,3.58,2.93,2.43,3.6,2.97,2.49,3.36,2.82,2.36
China,Super League,2020,11/11/2020,11:35,Beijing Guoan,Shanghai SIPG,1,1,D,2.44,3.84,2.75,2.6,3.9,2.8,2.36,3.62,2.67
China,Super League,2020,12/11/2020,11:35,Guangzhou Evergrande,Jiangsu Suning,1,2,A,1.87,3.5,4.67,1.92,3.62,4.9,1.82,3.37,4.4
China,Super League,2020,18/11/2020,11:35,Zhejiang Greentown,Wuhan FC,2,2,D,5.26,3.05,1.93,5.26,3.4,2.03,4.63,3.01,1.89
China,Super League,2020,22/11/2020,11:35,Wuhan FC,Zhejiang Greentown,1,0,H,1.76,3.55,5.39,1.83,3.58,5.47,1.73,3.39,4.94
China,Super League,2021,20/04/2021,13:00,Chongqing Liangjiang Athletic,Shandong Taishan,0,2,A,5.73,3.67,1.69,6,4.08,1.72,5.28,3.68,1.64
China,Super League,2021,20/04/2021,13:00,Guangzhou FC,Guangzhou City,2,2,D,1.33,5.53,9.69,1.34,5.75,10,1.3,5.35,8.61
China,Super League,2021,21/04/2021,11:00,Qingdao FC,Cangzhou,2,1,H,4.93,3.64,1.79,5,3.73,1.85,4.63,3.49,1.75
China,Super League,2021,21/04/2021,13:00,Henan Songshan Longmen,Shenzhen,1,2,A,4.84,3.97,1.73,5,4.34,1.8,4.54,3.76,1.71
China,Super League,2021,22/04/2021,11:00,Dalian Pro,Changchun Yatai,1,2,A,8.75,4.53,1.4,8.75,4.88,1.44,7.69,4.54,1.38
China,Super League,2021,22/04/2021,13:00,Tianjin Jinmen Tiger,Shanghai Port,1,6,A,16.46,6.48,1.21,19.16,7.8,1.23,13.99,6.51,1.18
China,Super League,2021,23/04/2021,11:00,Hebei,Wuhan FC,1,1,D,3.19,3.05,2.55,3.23,3.2,2.63,3,2.98,2.45
China,Super League,2021,23/04/2021,13:00,Shanghai Shenhua,Beijing Guoan,2,1,H,3.12,3.45,2.37,3.13,3.6,2.4,2.91,3.33,2.32
China,Super League,2021,26/04/2021,11:00,Shenzhen,Qingdao FC,0,0,D,1.34,5.03,10.91,1.34,6.3,12.2,1.29,5.17,9.96
China,Super League,2021,26/04/2021,13:00,Guangzhou City,Chongqing Liangjiang Athletic,3,1,H,1.94,3.54,4.31,1.94,4.11,4.78,1.8,3.57,4.24
China,Super League,2021,27/04/2021,08:35,Shandong Taishan,Guangzhou FC,1,0,H,3.15,3.47,2.34,3.15,3.76,2.4,2.95,3.35,2.3
China,Super League,2021,27/04/2021,13:00,Cangzhou,Henan Songshan Longmen,0,0,D,2.74,3.28,2.75,2.75,3.74,2.79,2.6,3.2,2.67
China,Super League,2021,28/04/2021,11:00,Shanghai Port,Beijing Guoan,3,1,H,1.79,3.92,4.54,1.79,3.95,5,1.73,3.77,4.38
China,Super League,2021,28/04/2021,13:00,Dalian Pro,Hebei,0,1,A,8.44,4.21,1.47,8.49,4.42,1.5,7.02,4.08,1.46
China,Super League,2021,29/04/2021,11:00,Wuhan FC,Shanghai Shenhua,1,3,A,5.51,3.5,1.76,6.02,3.72,1.78,5.05,3.49,1.7
China,Super League,2021,29/04/2021,13:00,Changchun Yatai,Tianjin Jinmen Tiger,0,0,D,1.34,5.06,10.31,1.36,5.84,11,1.31,4.99,9
China,Super League,2021,02/05/2021,11:00,Henan Songshan Longmen,Shandong Taishan,1,1,D,5.06,3.44,1.83,5.87,4,1.83,4.94,3.43,1.74
China,Super League,2021,02/05/2021,13:00,Guangzhou FC,Shenzhen,2,0,H,1.87,3.59,4.48,1.91,3.69,4.73,1.85,3.48,4.08
China,Super League,2021,03/05/2021,11:00,Qingdao FC,Guangzhou City,0,1,A,3.88,3.61,2,4.21,3.91,2.02,3.76,3.54,1.92
China,Super League,2021,03/05/2021,13:00,Chongqing Liangjiang Athletic,Cangzhou,2,2,D,8.61,4.24,1.46,10.1,4.37,1.5,7.76,4.1,1.43
China,Super League,2021,04/05/2021,11:00,Changchun Yatai,Wuhan FC,0,0,D,2.99,3.28,2.54,3,3.42,2.6,2.81,3.16,2.5
China,Super League,2021,04/05/2021,13:00,Beijing Guoan,Dalian Pro,2,0,H,1.29,5.37,12.94,1.32,6,13,1.26,5.46,11.05
China,Super League,2021,05/05/2021,11:00,Tianjin Jinmen Tiger,Hebei,0,1,A,6.22,3.75,1.64,7.13,3.92,1.65,5.91,3.65,1.59
China,Super League,2021,05/05/2021,13:00,Shanghai Shenhua,Shanghai Port,1,1,D,3,3.39,2.47,3.09,3.5,2.53,2.92,3.28,2.35
China,Super League,2021,08/05/2021,11:00,Shandong Taishan,Qingdao FC,2,0,H,1.41,4.59,8.96,1.42,5.71,11.56,1.38,4.44,8.13
China,Super League,2021,08/05/2021,13:00,Guangzhou City,Shenzhen,2,4,A,4.21,3.82,1.86,4.21,4.16,2,3.88,3.74,1.83
China,Super League,2021,09/05/2021,11:00,Chongqing Liangjiang Athletic,Henan Songshan Longmen,3,2,H,3.54,3.1,2.33,4,3.6,2.36,3.49,3.15,2.14
China,Super League,2021,09/05/2021,13:00,Cangzhou,Guangzhou FC,0,2,A,8.71,4.85,1.39,10,4.94,1.42,7.86,4.64,1.37
China,Super League,2021,10/05/2021,11:00,Hebei,Shanghai Shenhua,1,1,D,4.29,3.55,1.92,4.34,3.78,1.99,4,3.4,1.9
China,Super League,2021,10/05/2021,13:00,Wuhan FC,Beijing Guoan,0,2,A,3.85,3.49,2.05,4.21,3.62,2.1,3.71,3.33,2
China,Super League,2021,11/05/2021,11:00,Dalian Pro,Tianjin Jinmen Tiger,1,0,H,3.02,2.92,2.78,3.04,3.31,2.85,2.9,2.87,2.64
China,Super League,2021,11/05/2021,13:00,Shanghai Port,Changchun Yatai,0,0,D,1.57,4.47,5.57,1.58,4.5,7.48,1.54,4.24,5.43
China,Super League,2021,14/05/2021,11:00,Shenzhen,Shandong Taishan,2,2,D,2.61,3.23,2.94,2.66,3.34,3.01,2.56,3.1,2.79
China,Super League,2021,14/05/2021,13:00,Guangzhou City,Cangzhou,0,0,D,2.12,3.49,3.63,2.14,3.65,3.87,2.02,3.4,3.54
China,Super League,2021,15/05/2021,11:00,Qingdao FC,Chongqing Liangjiang Athletic,1,0,H,2.71,3.12,2.83,2.75,3.7,3.05,2.59,3.12,2.74
China,Super League,2021,16/05/2021,11:00,Shanghai Port,Dalian Pro,3,0,H,1.33,5.01,11.05,1.37,5.47,12,1.32,4.88,9.55
China,Super League,2021,17/05/2021,11:00,Tianjin Jinmen Tiger,Wuhan FC,2,1,H,6.47,3.65,1.64,7,3.73,1.67,6.06,3.46,1.63
China,Super League,2021,17/05/2021,13:00,Changchun Yatai,Shanghai Shenhua,1,0,H,3.22,3.27,2.34,3.47,3.48,2.39,3.22,3.2,2.23
China,Super League,2021,15/07/2021,12:30,Henan Songshan Longmen,Guangzhou FC,1,1,D,14.73,5.3,1.28,15,5.95,1.3,12.06,5.35,1.25
China,Super League,2021,16/07/2021,12:30,Beijing Guoan,Hebei,2,1,H,2.31,3.04,3.67,2.32,3.25,3.68,2.22,3,3.44
China,Super League,2021,18/07/2021,11:00,Guangzhou FC,Chongqing Liangjiang Athletic,3,1,H,1.34,5.15,10.14,1.4,5.25,10.14,1.34,4.89,8.41
China,Super League,2021,18/07/2021,11:00,Henan Songshan Longmen,Qingdao FC,2,0,H,2.14,3.19,3.94,2.16,3.43,3.95,2.05,3.18,3.71
China,Super League,2021,18/07/2021,13:00,Shandong Taishan,Guangzhou City,0,0,D,1.79,3.87,4.6,1.83,3.87,4.8,1.76,3.67,4.32
China,Super League,2021,18/07/2021,13:00,Shenzhen,Cangzhou,2,1,H,1.73,3.73,5.25,1.75,4.1,5.5,1.66,3.74,5.03
China,Super League,2021,19/07/2021,09:30,Beijing Guoan,Tianjin Jinmen Tiger,0,0,D,1.47,4.2,8.49,1.49,4.68,8.9,1.42,4.2,7.61
China,Super League,2021,19/07/2021,09:30,Wuhan FC,Shanghai Port,0,0,D,5.81,3.9,1.65,6.2,4.1,1.66,5.48,3.83,1.59
China,Super League,2021,19/07/2021,11:30,Shanghai Shenhua,Dalian Pro,3,2,H,1.28,5.7,12.32,1.3,5.8,13,1.26,5.42,10.92
China,Super League,2021,19/07/2021,13:30,Hebei,Changchun Yatai,2,1,H,3.93,3.36,2.07,4.2,3.48,2.11,3.89,3.25,1.98
China,Super League,2021,21/07/2021,11:00,Cangzhou,Shandong Taishan,0,2,A,8.66,4.92,1.39,8.66,4.92,1.41,7.85,4.61,1.37
China,Super League,2021,21/07/2021,11:00,Qingdao FC,Guangzhou FC,0,6,A,12.77,5.91,1.26,13,6,1.27,10.9,5.67,1.25
China,Super League,2021,21/07/2021,13:00,Chongqing Liangjiang Athletic,Shenzhen,0,3,A,8.9,4.89,1.39,9.5,5.1,1.39,8.23,4.76,1.35
China,Super League,2021,21/07/2021,13:00,Guangzhou City,Henan Songshan Longmen,1,1,D,2.67,3.29,2.82,2.73,3.5,2.92,2.51,3.22,2.74
China,Super League,2021,22/07/2021,09:30,Changchun Yatai,Beijing Guoan,2,0,H,3.26,3.52,2.26,3.29,3.54,2.46,2.98,3.27,2.31
China,Super League,2021,22/07/2021,09:30,Tianjin Jinmen Tiger,Shanghai Shenhua,1,3,A,12.69,5.3,1.29,14.39,5.8,1.31,11.45,5.38,1.25
China,Super League,2021,22/07/2021,11:30,Shanghai Port,Hebei,1,0,H,1.6,4.03,6.14,1.63,4.3,6.16,1.57,3.92,5.53
China,Super League,2021,22/07/2021,13:30,Dalian Pro,Wuhan FC,1,1,D,5.09,3.67,1.76,5.5,3.79,1.83,4.86,3.57,1.71
China,Super League,2021,24/07/2021,11:00,Shandong Taishan,Chongqing Liangjiang Athletic,3,1,H,1.36,4.77,10.9,1.4,5.25,13,1.33,4.63,9.86
China,Super League,2021,24/07/2021,11:00,Shenzhen,Henan Songshan Longmen,0,0,D,1.63,3.97,5.8,1.68,4.18,6.15,1.58,3.88,5.5
China,Super League,2021,24/07/2021,13:00,Cangzhou,Qingdao FC,2,0,H,2.11,3.39,3.76,2.14,3.5,3.93,2.04,3.29,3.61
China,Super League,2021,24/07/2021,13:00,Guangzhou City,Guangzhou FC,3,3,D,11.31,5.39,1.31,12,6.03,1.34,9.86,5.36,1.28
China,Super League,2021,27/07/2021,11:00,Chongqing Liangjiang Athletic,Guangzhou City,4,0,H,4.9,3.8,1.76,4.9,3.86,1.82,4.46,3.66,1.73
China,Super League,2021,27/07/2021,11:00,Qingdao FC,Shenzhen,1,4,A,12.64,5.16,1.31,15,5.65,1.32,11.73,5.07,1.26
China,Super League,2021,27/07/2021,13:00,Guangzhou FC,Shandong Taishan,2,1,H,2.11,3.34,3.82,2.13,3.6,3.94,2.05,3.37,3.47
China,Super League,2021,27/07/2021,13:00,Henan Songshan Longmen,Cangzhou,2,1,H,2.52,3.02,3.28,2.54,3.2,3.48,2.39,2.96,3.17
China,Super League,2021,28/07/2021,09:30,Beijing Guoan,Shanghai Port,1,1,D,3.48,3.37,2.22,3.51,3.46,2.26,3.29,3.24,2.17
China,Super League,2021,28/07/2021,09:30,Hebei,Dalian Pro,1,0,H,2.42,3.14,3.32,2.42,3.31,3.44,2.31,3.06,3.19
China,Super League,2021,28/07/2021,11:30,Tianjin Jinmen Tiger,Changchun Yatai,1,4,A,9.25,4.15,1.45,11,4.6,1.47,8.1,4.19,1.41
China,Super League,2021,28/07/2021,13:30,Shanghai Shenhua,Wuhan FC,0,0,D,1.48,4.29,7.74,1.48,4.7,8.1,1.42,4.31,7.31
China,Super League,2021,30/07/2021,11:00,Guangzhou City,Qingdao FC,4,2,H,1.52,4.36,6.71,1.53,4.38,7,1.49,4.18,6.14
China,Super League,2021,30/07/2021,11:00,Shandong Taishan,Henan Songshan Longmen,2,0,H,1.58,3.68,7.41,1.61,3.75,7.41,1.56,3.56,6.56
China,Super League,2021,30/07/2021,13:00,Cangzhou,Chongqing Liangjiang Athletic,1,1,D,2.7,3.38,2.73,2.75,3.44,2.75,2.62,3.22,2.62
China,Super League,2021,30/07/2021,13:00,Shenzhen,Guangzhou FC,2,1,H,4.71,4.01,1.74,4.8,4.17,1.77,4.44,3.86,1.7
China,Super League,2021,31/07/2021,09:30,Wuhan FC,Changchun Yatai,2,2,D,4.23,3.61,1.92,4.5,3.61,1.96,4.11,3.42,1.86
China,Super League,2021,31/07/2021,11:30,Dalian Pro,Beijing Guoan,0,1,A,9.46,4.38,1.42,9.5,4.6,1.44,8.23,4.28,1.39
China,Super League,2021,31/07/2021,13:30,Hebei,Tianjin Jinmen Tiger,2,1,H,1.84,3.6,4.68,1.85,3.81,5.3,1.76,3.5,4.61
China,Super League,2021,31/07/2021,13:30,Shanghai Port,Shanghai Shenhua,1,0,H,2.26,3.22,3.56,2.34,3.32,3.73,2.2,3.14,3.32
China,Super League,2021,02/08/2021,11:00,Guangzhou FC,Cangzhou,5,2,H,1.23,6.36,13.32,1.25,6.59,14,1.22,6.02,11.76
China,Super League,2021,02/08/2021,11:00,Henan Songshan Longmen,Chongqing Liangjiang Athletic,1,0,H,1.68,3.9,5.39,1.73,3.9,5.4,1.67,3.61,5.02
China,Super League,2021,02/08/2021,13:00,Qingdao FC,Shandong Taishan,0,5,A,20.13,6.36,1.2,23.46,6.9,1.22,15.82,6.12,1.18
China,Super League,2021,02/08/2021,13:00,Shenzhen,Guangzhou City,0,1,A,1.84,3.79,4.4,1.88,3.88,4.54,1.83,3.63,3.95
China,Super League,2021,03/08/2021,09:30,Shanghai Shenhua,Hebei,0,0,D,1.5,4.55,6.63,1.52,4.59,6.7,1.47,4.34,6.14
China,Super League,2021,03/08/2021,11:30,Changchun Yatai,Shanghai Port,2,1,H,4.4,3.43,1.93,4.54,3.64,1.98,4.08,3.38,1.87
China,Super League,2021,03/08/2021,13:30,Beijing Guoan,Wuhan FC,2,1,H,1.68,3.78,5.71,1.75,4,5.8,1.67,3.63,5.01
